station_id,longitude,latitude,easting,northing,elevation,time_minutes,reading
141,30.01639,-25.97722,1404827.59,7095483.24,1650.7,0.0,2137.04
147,30.21693,-25.30833,1430303.61,7168737.61,1896.0,60.0,2041.9
148,30.23582,-25.71832,1429014.43,7122829.29,1594.3,105.0,2124.6
149,30.245,-25.17307,1434200.92,7183642.53,1767.0,153.0,2056.73
150,30.26582,-25.92278,1430426.29,7099787.33,1471.0,219.0,2151.99
151,30.28722,-25.645,1434793.23,7130647.96,1496.3,242.0,2137.85
152,30.29778,-25.51917,1436855.38,7144622.45,1676.5,255.0,2101.37
153,30.34862,-25.44194,1442617.68,7152882.56,1317.0,265.0,2167.39
154,30.38055,-25.02444,1449139.65,7199281.92,1481.7,305.0,2092.35
155,30.40138,-25.37971,1448461.55,7159453.23,1150.4,335.0,2195.94
156,30.41,-25.81528,1445852.63,7110745.75,1251.6,372.0,2195.23
157,30.45944,-25.22833,1455557.08,7175942.92,1441.5,431.0,2107.19
158,30.48111,-25.60806,1454718.05,7133370.01,1088.0,469.0,2219.23
159,30.50583,-25.90668,1454794.26,7099834.04,1893.5,494.0,2076.27
160,30.565,-25.39333,1464955.32,7156742.69,949.75,539.0,2242.34
161,30.63333,-25.58667,1470311.78,7134637.7,925.67,556.0,2246.66
162,30.705,-25.84833,1475404.04,7104865.65,1115.56,580.0,2207.75
163,30.76666,-25.59167,1483781.37,7133081.37,1634.63,605.0,2105.02
164,30.78168,-25.82832,1483325.36,7106521.27,1371.59,630.0,2180.81
165,30.845,-25.35333,1493709.85,7159129.09,996.38,676.0,2198.34
166,30.91333,-25.44501,1499882.11,7148362.33,680.61,688.0,2265.71
167,30.97333,-25.58333,1504801.07,7132439.15,981.45,701.0,2231.76
141,30.01639,-25.97722,1404827.59,7095483.24,1650.7,787.0,2152.78
